date,customer_id,item_id,quantity,selling_price,other_discount,coupon_discount
2012-03-01,990,5983,1,121.46,0.0,0.0
2012-03-01,990,8228,1,40.61,0.0,0.0
2012-03-01,990,12697,1,106.5,0.0,0.0
2012-03-01,990,18816,1,35.26,-10.69,0.0
2012-03-01,990,20057,1,70.88,0.0,0.0
2012-03-01,990,33069,1,106.86,-35.26,0.0
2012-03-01,990,35419,1,35.26,-28.5,0.0
2012-03-01,990,36825,1,106.86,-35.26,0.0
2012-03-01,630,13052,1,138.56,0.0,0.0
2012-03-01,630,27886,1,63.76,-14.25,0.0
2012-03-01,630,35096,1,63.76,-7.12,0.0
2012-03-01,459,7766,1,66.97,-39.54,0.0
2012-03-01,459,16569,1,248.63,0.0,0.0
2012-03-01,459,16981,1,142.12,0.0,0.0
2012-03-01,459,17092,1,67.32,0.0,0.0
2012-03-01,459,20273,1,66.97,-39.54,0.0
2012-03-01,459,30212,1,45.95,0.0,0.0
2012-03-01,459,35118,1,124.31,0.0,0.0
2012-03-01,459,36639,1,70.88,0.0,0.0
2012-03-01,459,49233,1,56.64,-7.12,0.0
2012-03-01,459,49348,1,53.07,0.0,0.0
2012-03-01,459,57633,1,66.97,-39.54,0.0
2012-03-01,459,57837,1,66.97,-39.54,0.0
2012-03-01,459,57881,1,66.97,-39.54,0.0
2012-03-01,459,57978,1,66.97,-39.54,0.0
2012-03-01,198,49009,10000,644.37,-0.36,0.0
2012-03-01,198,30708,1,106.5,0.0,0.0
2012-03-01,766,8235,1,80.14,-15.67,0.0
2012-03-01,766,9561,1,47.73,-8.9,0.0
2012-03-01,766,12039,1,47.73,-8.9,0.0
2012-03-01,766,14215,1,70.88,0.0,0.0
2012-03-01,766,14435,1,47.37,-9.26,0.0
2012-03-01,766,24958,1,124.67,-88.69,0.0
2012-03-01,766,36934,1,113.63,-56.99,0.0
2012-03-01,766,50943,1,159.93,0.0,0.0
2012-03-01,766,50966,1,159.93,0.0,0.0
2012-03-01,766,52555,2,640.45,-71.24,0.0
2012-03-01,470,10640,1,89.05,-17.45,0.0
2012-03-01,470,25054,1,117.19,0.0,0.0
2012-03-01,470,28823,1,49.51,-7.12,0.0
2012-03-01,470,29378,1,89.05,-17.45,0.0
2012-03-01,470,30298,1,70.88,0.0,0.0
2012-03-01,470,32709,1,35.26,0.0,0.0
2012-03-01,470,32861,1,67.32,0.0,0.0
2012-03-01,436,49009,12492,796.11,-44.52,0.0
2012-03-01,827,27109,2,166.7,0.0,0.0
2012-03-01,118,5331,1,53.07,0.0,0.0
2012-03-01,118,8344,1,134.29,0.0,0.0
2012-03-01,118,8584,1,13.89,0.0,0.0
2012-03-01,118,17276,1,56.64,-14.25,0.0
2012-03-01,118,26051,3,105.79,0.0,0.0
2012-03-01,118,54135,1,45.95,0.0,0.0
2012-03-01,118,57632,1,66.97,-39.54,0.0
2012-03-01,118,58103,3,105.79,0.0,0.0
2012-03-01,437,15800,1,89.05,-6.77,0.0
2012-03-01,122,18798,1,124.31,0.0,0.0
2012-03-01,122,27052,1,89.05,-63.76,0.0
2012-03-01,122,29176,1,42.39,0.0,0.0
2012-03-01,122,34047,1,89.76,0.0,0.0
2012-03-01,122,45527,1,124.67,-38.83,0.0
2012-03-01,122,53517,1,118.61,-44.88,0.0
2012-03-01,122,53521,1,118.97,-44.52,0.0
2012-03-01,122,53526,1,118.61,-44.88,0.0
2012-03-01,1430,8896,1,94.04,-8.9,0.0
2012-03-01,671,17143,2,462.7,-462.7,0.0
2012-03-01,671,32728,1,70.88,0.0,0.0
2012-03-01,671,45527,1,124.67,-38.83,0.0
2012-03-01,99,13377,2,178.1,-91.9,0.0
2012-03-01,1396,22694,1,53.07,0.0,0.0
2012-03-01,1396,33546,1,152.81,0.0,0.0
2012-03-01,1396,51846,1,177.74,-35.62,0.0
2012-03-01,1396,53513,1,118.97,-44.52,0.0
2012-03-01,1396,56611,1,118.61,-44.88,0.0
2012-03-01,1396,57940,1,167.06,-17.81,0.0
2012-03-01,928,17227,1,142.12,0.0,0.0
2012-03-01,928,33621,1,94.04,0.0,0.0
2012-03-01,769,56493,1,44.52,0.0,0.0
2012-03-01,1415,9368,1,65.9,0.0,0.0
2012-03-01,1415,13702,1,106.5,0.0,0.0
2012-03-01,1415,23655,1,70.88,0.0,0.0
2012-03-01,1415,25381,1,66.97,-21.73,0.0
2012-03-01,1415,45502,1,124.67,-38.83,0.0
2012-03-01,769,9518,1,21.02,0.0,0.0
2012-03-01,769,10745,1,12.11,-5.34,0.0
2012-03-01,769,14629,1,63.76,-32.06,0.0
2012-03-01,769,21093,1,35.62,-24.58,0.0
2012-03-01,769,26285,1,54.85,-23.15,0.0
2012-03-01,769,27054,1,42.39,0.0,0.0
2012-03-01,769,30257,1,67.32,-53.43,0.0
2012-03-01,769,47966,1,142.12,0.0,0.0
2012-03-01,705,7220,1,131.44,0.0,0.0
2012-03-01,705,9550,2,249.34,-177.39,0.0
2012-03-01,705,14906,2,113.27,0.0,0.0
2012-03-01,705,15563,2,70.53,-14.25,0.0
2012-03-01,705,16639,1,142.12,0.0,0.0
2012-03-01,705,18816,2,70.53,-21.37,0.0
2012-03-01,705,22672,2,178.1,-34.91,0.0
2012-03-01,705,22988,1,18.52,-6.06,0.0
2012-03-01,705,24029,1,63.76,0.0,0.0
2012-03-01,705,25650,2,106.86,-27.78,0.0
2012-03-01,705,26839,1,31.7,-21.37,0.0
2012-03-01,705,29894,1,66.97,-39.54,0.0
2012-03-01,705,30636,1,31.7,-21.37,0.0
2012-03-01,705,32597,1,53.07,0.0,0.0
2012-03-01,705,33668,1,66.97,-39.54,0.0
2012-03-01,705,35565,1,325.92,0.0,0.0
2012-03-01,705,46551,1,106.5,0.0,0.0
2012-03-01,705,48202,1,124.31,-17.81,0.0
2012-03-01,705,54653,2,514.35,0.0,0.0
2012-03-01,705,58911,2,284.25,-71.24,0.0
2012-03-01,735,10571,1,569.56,0.0,0.0
2012-03-01,735,19632,1,78.01,0.0,0.0
2012-03-01,735,30067,1,118.97,-23.15,0.0
2012-03-01,735,30840,1,81.57,-10.69,0.0
2012-03-01,735,31528,1,221.2,-148.89,0.0
2012-03-01,735,32089,1,56.64,0.0,0.0
2012-03-01,735,36486,1,56.64,0.0,0.0
2012-03-01,735,36612,2,497.97,0.0,0.0
2012-03-01,735,55029,1,78.01,-35.62,0.0
2012-03-01,1565,11030,1,31.35,-3.92,0.0
2012-03-01,1565,12697,1,106.5,0.0,0.0
2012-03-01,1565,13174,1,35.26,0.0,0.0
2012-03-01,1565,19338,1,53.07,0.0,0.0
2012-03-01,719,4992,1,80.86,-39.89,0.0
2012-03-01,719,5017,1,81.57,0.0,0.0
2012-03-01,719,6011,2,134.64,0.0,0.0
2012-03-01,719,6552,3,178.1,-23.87,0.0
2012-03-01,719,7045,1,66.97,-21.73,0.0
2012-03-01,719,9607,1,89.05,-6.77,0.0
2012-03-01,719,10283,1,28.14,-10.69,0.0
2012-03-01,719,13174,1,35.26,0.0,0.0
2012-03-01,719,13775,1,53.07,0.0,0.0
2012-03-01,719,17388,1,58.42,-28.85,0.0
2012-03-01,719,17690,1,89.05,-10.33,0.0
2012-03-01,719,17861,1,28.14,-10.69,0.0
2012-03-01,719,19612,1,120.75,0.0,0.0
2012-03-01,719,19614,1,35.26,-14.25,0.0
2012-03-01,719,21090,1,167.06,0.0,0.0
2012-03-01,719,21176,2,127.52,0.0,0.0
2012-03-01,719,22918,1,70.88,0.0,0.0
2012-03-01,719,27180,1,106.5,0.0,0.0
2012-03-01,719,27277,1,63.76,-24.93,0.0
2012-03-01,719,27823,1,71.24,-35.26,0.0
2012-03-01,719,28717,2,640.45,0.0,0.0
2012-03-01,719,30119,1,110.07,0.0,0.0
2012-03-01,719,31808,1,92.26,0.0,0.0
2012-03-01,719,32093,1,81.57,0.0,0.0
2012-03-01,719,32698,1,67.32,0.0,0.0
2012-03-01,719,33950,1,49.51,0.0,0.0
2012-03-01,719,34665,1,35.26,-10.69,0.0
2012-03-01,719,37071,1,45.95,0.0,0.0
2012-03-01,719,45372,1,66.97,-50.22,0.0
2012-03-01,719,50420,1,81.57,0.0,0.0
2012-03-01,719,52941,1,142.12,-7.12,0.0
2012-03-01,719,57944,1,177.74,-53.43,0.0
2012-03-01,854,9643,3,160.29,-52.36,0.0
2012-03-01,854,13628,1,135.0,-24.93,0.0
2012-03-01,854,15323,1,138.56,-10.69,0.0
2012-03-01,854,16442,2,71.24,-56.28,0.0
2012-03-01,854,16898,2,142.48,-84.78,0.0
2012-03-01,854,20284,1,35.26,-14.25,0.0
2012-03-01,854,20380,1,67.32,0.0,0.0
2012-03-01,854,21990,1,142.12,-32.06,0.0
2012-03-01,854,36714,1,28.14,-3.56,0.0
2012-03-01,854,36849,1,106.5,0.0,0.0
2012-03-01,854,45502,1,124.67,-38.83,0.0
2012-03-01,854,46285,1,124.67,-17.45,0.0
2012-03-01,854,52994,1,124.31,0.0,0.0
2012-03-01,854,58873,1,105.79,-32.77,0.0
2012-03-01,204,9035,1,45.95,0.0,0.0
2012-03-01,204,16893,1,26.71,0.0,0.0
2012-03-01,204,17048,1,70.88,0.0,0.0
2012-03-01,204,6690,1,124.31,0.0,0.0
2012-03-01,204,7378,1,53.07,0.0,0.0
2012-03-01,204,8355,3,53.43,-52.36,0.0
2012-03-01,204,9382,1,53.07,0.0,0.0
2012-03-01,204,9811,4,169.55,0.0,0.0
2012-03-01,204,10918,1,35.62,-17.45,0.0
2012-03-01,204,13344,1,35.62,-6.77,0.0
2012-03-01,204,14360,1,28.14,0.0,0.0
2012-03-01,204,24507,1,35.62,-6.77,0.0
2012-03-01,204,31738,1,38.83,0.0,0.0
2012-03-01,204,47966,1,142.12,0.0,0.0
2012-03-01,1209,8785,1,45.95,0.0,0.0
2012-03-01,1209,22393,2,383.98,-42.74,0.0
2012-03-01,1209,58000,1,45.95,0.0,0.0
2012-03-01,800,15694,1,59.49,-11.4,0.0
2012-03-01,800,25513,1,85.13,0.0,0.0
2012-03-01,800,25832,2,21.37,-9.97,0.0
2012-03-01,800,28414,3,26.71,0.0,0.0
2012-03-01,800,33437,4,42.74,-20.66,0.0
2012-03-01,800,33909,1,8.9,0.0,0.0
2012-03-01,800,36017,4,42.74,-21.02,0.0
2012-03-01,800,36565,1,81.57,0.0,0.0
2012-03-01,800,45732,1,142.12,0.0,0.0
2012-03-01,800,57632,2,133.93,-79.08,0.0
2012-03-02,341,7592,1,89.05,-17.45,0.0
2012-03-02,341,13754,1,106.5,0.0,0.0
2012-03-02,341,19715,1,138.56,0.0,0.0
2012-03-02,341,25512,1,177.74,0.0,0.0
2012-03-02,341,47675,1,355.84,0.0,0.0
2012-03-02,341,54961,1,89.05,-45.95,0.0
2012-03-02,341,56765,2,178.1,-91.9,0.0
2012-03-01,384,27592,1,59.49,-47.02,0.0
2012-03-01,834,10022,1,783.28,0.0,0.0
2012-03-01,834,48580,1,46.31,-124.31,0.0
2012-03-01,175,21669,1,167.06,0.0,0.0
2012-03-01,175,27344,1,42.39,0.0,0.0
2012-03-01,175,27664,1,35.26,-10.69,0.0
2012-03-01,175,31379,1,99.38,-24.93,0.0
2012-03-01,717,9927,1,124.31,-7.12,0.0
2012-03-01,717,13307,1,35.26,0.0,0.0
2012-03-01,717,28418,1,44.52,-19.23,0.0
2012-03-01,717,57374,1,70.88,0.0,0.0
2012-03-01,717,57892,1,124.67,-17.45,0.0
2012-03-01,461,16667,2,71.24,-70.53,0.0
2012-03-01,461,11103,1,35.26,-42.74,0.0
2012-03-01,461,17482,1,89.05,-17.45,0.0
2012-03-01,461,24817,1,35.26,0.0,0.0
2012-03-01,1288,10149,1,213.36,0.0,0.0
2012-03-01,1288,16228,1,74.45,0.0,0.0
2012-03-01,1288,16875,1,170.62,-99.74,0.0
2012-03-01,1288,22085,1,106.86,-53.07,0.0
2012-03-01,1288,25360,1,131.44,-10.69,0.0
2012-03-01,720,6958,1,47.73,-8.9,0.0
2012-03-01,720,7846,1,71.24,-49.51,0.0
2012-03-01,720,8543,2,84.78,0.0,0.0
2012-03-01,720,9512,1,112.2,0.0,0.0
2012-03-01,720,10673,1,45.95,0.0,0.0
2012-03-01,720,32217,2,70.53,0.0,0.0
2012-03-01,720,32573,1,47.37,-9.26,0.0
2012-03-01,720,55702,2,925.41,0.0,0.0
2012-03-01,720,59572,1,147.82,0.0,0.0
2012-03-01,1482,8245,1,59.49,-18.52,0.0
2012-03-01,1482,9610,1,88.69,0.0,0.0
2012-03-01,1482,11177,1,106.86,-17.45,0.0
2012-03-01,1482,13174,1,35.26,0.0,0.0
2012-03-01,1482,24713,1,131.44,-10.69,0.0
2012-03-01,1482,26947,1,70.88,-7.12,0.0
2012-03-01,1482,28289,1,22.44,-9.26,0.0
2012-03-01,1482,29038,1,63.76,0.0,0.0
2012-03-01,1482,34971,1,213.36,-71.24,0.0
2012-03-01,1482,36359,1,70.88,0.0,0.0
2012-03-01,1482,37020,1,35.26,-7.12,0.0
2012-03-01,1482,45136,1,79.79,0.0,0.0
2012-03-01,1482,46031,1,102.94,0.0,0.0
2012-03-01,1482,46586,2,106.86,-49.16,0.0
2012-03-01,1482,52770,2,106.86,-13.54,0.0
2012-03-01,1482,57899,1,70.88,0.0,0.0
2012-03-01,1482,61783,1,35.62,0.0,0.0
2012-03-01,79,49009,10756,712.4,-38.11,0.0
2012-03-01,503,18929,1,59.49,-39.89,0.0
2012-03-01,503,23706,1,78.01,0.0,0.0
2012-03-01,503,25086,1,49.51,0.0,0.0
2012-03-01,503,53521,1,118.97,-44.52,0.0
2012-03-01,1205,5983,1,128.94,0.0,0.0
2012-03-01,1205,34494,1,28.14,-14.25,0.0
2012-03-01,1205,35500,1,88.69,0.0,0.0
2012-03-01,1205,17765,1,71.24,-35.26,0.0
2012-03-01,1205,18786,2,464.84,0.0,0.0
2012-03-01,1205,21651,1,71.24,-35.26,0.0
2012-03-01,1205,31885,1,71.24,-35.26,0.0
2012-03-01,1205,34202,1,71.24,-35.26,0.0
2012-03-01,1205,34664,1,71.24,-35.26,0.0
2012-03-01,1205,26490,1,117.19,0.0,0.0
2012-03-01,1205,27345,1,53.43,-6.77,0.0
2012-03-01,1205,33673,1,53.07,0.0,0.0
2012-03-01,1205,34197,1,71.24,-35.26,0.0
2012-03-01,576,21942,1,95.82,-17.81,0.0
2012-03-01,1205,6643,1,284.6,0.0,0.0
2012-03-01,1205,7225,1,89.05,-17.45,0.0
2012-03-01,1205,36547,1,89.05,-17.45,0.0
2012-03-01,1205,8897,1,142.12,-53.43,0.0
2012-03-01,1121,13361,1,106.5,0.0,0.0
2012-03-01,1121,15741,1,124.31,0.0,0.0
2012-03-01,1121,16939,1,498.32,0.0,0.0
2012-03-01,1121,22792,1,852.39,0.0,0.0
2012-03-01,1121,25154,4,105.44,-7.12,0.0
2012-03-01,1121,27749,1,127.88,-14.25,0.0
2012-03-01,1121,28939,1,70.88,-7.12,0.0
2012-03-01,1121,31084,1,124.31,0.0,0.0
2012-03-01,1121,31420,1,73.38,-8.19,0.0
2012-03-01,1121,31963,1,124.31,-17.81,0.0
2012-03-01,1121,32347,1,106.5,0.0,0.0
2012-03-01,1121,36076,2,198.76,-14.25,0.0
2012-03-01,1121,45502,1,124.67,-38.83,0.0
2012-03-01,1121,49844,1,177.74,0.0,0.0
2012-03-01,1121,51038,1,170.62,0.0,0.0
2012-03-01,1121,56030,2,143.9,-47.73,0.0
2012-03-01,1121,57880,1,66.97,-39.54,0.0
2012-03-01,1215,5372,1,56.64,0.0,0.0
2012-03-01,1215,11103,3,105.79,-128.23,0.0
2012-03-01,1215,14014,4,356.2,-69.82,0.0
2012-03-01,1215,22919,1,35.26,0.0,0.0
2012-03-01,1215,24376,1,213.36,-71.24,0.0
2012-03-01,1215,25713,1,142.12,0.0,0.0
2012-03-01,1215,26713,1,142.12,-53.43,0.0
2012-03-01,1215,27361,1,35.26,0.0,0.0
2012-03-01,1215,30783,1,127.88,0.0,0.0
2012-03-01,1215,32563,1,21.02,0.0,0.0
2012-03-01,1215,34494,1,28.14,-14.25,0.0
2012-03-01,1215,35500,1,88.69,0.0,0.0
2012-03-01,1215,46183,1,34.55,0.0,0.0
2012-03-01,1215,53517,1,118.61,-44.88,0.0
2012-03-01,1215,53518,1,118.61,-44.88,0.0
2012-03-01,1215,53521,1,118.97,-44.52,0.0
2012-03-01,1031,6687,1,88.69,0.0,0.0
2012-03-01,1031,7129,1,106.86,-35.26,0.0
2012-03-01,1031,7859,1,35.62,-31.7,0.0
2012-03-01,1031,8907,1,244.35,0.0,0.0
2012-03-01,1031,11030,2,62.69,-7.84,0.0
2012-03-01,1031,11144,1,71.24,-13.89,0.0
2012-03-01,1031,12697,1,106.5,0.0,0.0
2012-03-01,1031,14671,1,195.55,-42.74,0.0
2012-03-01,1031,14842,1,73.73,-18.52,0.0
2012-03-01,1031,15244,1,71.24,-13.89,0.0
2012-03-01,1031,15622,6,106.86,-61.98,0.0
2012-03-01,1031,23314,1,71.24,-13.89,0.0
2012-03-01,1031,25455,1,54.85,-55.21,0.0
2012-03-01,1031,27054,1,42.39,0.0,0.0
2012-03-01,1031,28694,1,59.49,-22.08,0.0
2012-03-01,1031,30981,3,308.83,-85.49,0.0
2012-03-01,1031,32218,1,142.12,-35.62,0.0
2012-03-01,1031,45209,1,66.97,-50.22,0.0
2012-03-01,1031,24526,1,356.2,0.0,0.0
2012-03-01,189,5761,2,355.49,-71.24,0.0
2012-03-01,189,5922,1,142.12,-35.62,0.0
2012-03-01,189,7766,1,66.97,-39.54,0.0
2012-03-01,189,9479,1,71.24,0.0,0.0
2012-03-01,189,12547,1,92.26,-92.61,0.0
2012-03-01,189,13174,1,35.26,0.0,0.0
2012-03-01,189,16266,1,53.07,-53.43,0.0
2012-03-01,189,18533,1,53.07,-53.43,0.0
2012-03-01,189,18973,1,89.05,-28.14,0.0
2012-03-01,189,19912,1,92.26,-92.61,0.0
2012-03-01,189,25170,3,159.22,-160.29,0.0
2012-03-01,189,29845,1,142.12,0.0,0.0
2012-03-01,189,31786,1,71.24,-24.58,-35.62
2012-03-01,189,32224,1,106.86,-35.26,0.0
2012-03-01,189,34561,1,124.31,0.0,0.0
2012-03-01,189,35000,1,85.13,0.0,0.0
2012-03-01,189,54360,1,71.24,0.0,0.0
2012-03-01,177,13881,1,224.76,0.0,0.0
2012-03-01,400,4773,1,106.5,-10.69,0.0
2012-03-01,400,5798,1,45.59,-14.6,0.0
2012-03-01,400,7017,1,66.97,-21.73,0.0
2012-03-01,400,7423,3,53.43,-20.3,0.0
2012-03-01,400,7637,1,17.81,-6.77,0.0
2012-03-01,400,14214,1,85.13,0.0,0.0
2012-03-01,400,17293,1,38.83,0.0,0.0
2012-03-01,400,17764,1,66.97,-46.66,0.0
2012-03-01,400,17922,1,63.76,0.0,0.0
2012-03-01,400,21697,1,53.43,-10.33,0.0
2012-03-01,400,21900,1,53.43,-10.33,0.0
2012-03-01,400,23344,1,63.76,-32.06,0.0
2012-03-01,400,27969,2,213.72,-20.66,0.0
2012-03-01,400,30289,2,127.52,0.0,0.0
2012-03-01,400,30518,3,106.86,0.0,0.0
2012-03-01,400,31593,1,35.62,-31.7,0.0
2012-03-01,400,34494,1,28.14,-14.25,0.0
2012-03-01,400,36861,3,116.48,-10.69,0.0
2012-03-01,400,45209,1,66.97,-50.22,0.0
2012-03-01,400,45520,1,66.97,-50.22,0.0
2012-03-01,400,48641,1,66.97,-46.66,0.0
2012-03-01,400,53517,2,237.59,-89.41,0.0
2012-03-01,400,53520,1,118.61,-44.88,0.0
2012-03-01,400,55960,1,131.44,0.0,0.0
2012-03-01,636,15171,1,35.62,-31.7,0.0
2012-03-01,636,21340,1,42.39,-3.56,0.0
2012-03-01,636,29470,1,106.5,0.0,0.0
2012-03-01,636,32991,1,63.76,-7.12,0.0
2012-03-01,460,4605,2,178.1,-56.28,0.0
2012-03-01,460,4617,1,71.24,-6.77,0.0
2012-03-01,460,4803,1,177.74,-42.74,0.0
2012-03-01,460,5195,1,70.88,0.0,0.0
2012-03-01,460,5477,1,277.48,-7.12,0.0
2012-03-01,460,10081,1,78.01,0.0,0.0
2012-03-01,460,14338,1,74.45,0.0,0.0
2012-03-01,460,14664,1,124.31,0.0,0.0
2012-03-01,460,15034,2,91.9,0.0,0.0
2012-03-01,460,15803,1,85.13,0.0,0.0
2012-03-01,460,18475,1,71.24,-35.26,0.0
2012-03-01,460,19832,1,70.88,-7.12,0.0
2012-03-01,460,21418,1,70.88,0.0,0.0
2012-03-01,460,23782,1,156.37,0.0,0.0
2012-03-01,460,26308,1,26.36,0.0,0.0
2012-03-01,460,26576,2,178.1,-49.16,0.0
2012-03-01,460,28939,1,70.88,-7.12,0.0
2012-03-01,460,30774,1,35.26,0.0,0.0
2012-03-01,460,36962,1,213.36,0.0,0.0
2012-03-01,460,48518,1,124.31,-46.31,0.0
2012-03-01,460,49825,2,178.1,-106.15,0.0
2012-03-01,1049,45539,1,124.67,-38.83,0.0
2012-03-01,1049,52300,1,113.63,0.0,0.0
2012-03-01,1215,18919,1,193.77,0.0,0.0
2012-03-01,1215,30830,1,24.58,0.0,0.0
2012-03-01,1215,49173,1,142.12,0.0,0.0
2012-03-01,1215,49968,1,206.24,-78.36,0.0
2012-03-01,1215,7621,3,105.79,-10.69,0.0
2012-03-01,1215,36871,1,70.17,0.0,0.0
2012-03-01,1215,58750,1,177.74,0.0,0.0
2012-03-01,1367,10146,1,35.26,-53.43,0.0
2012-03-01,1367,13307,1,35.26,0.0,0.0
2012-03-01,1367,15800,1,89.05,-6.77,0.0
2012-03-01,1367,16165,1,66.97,-21.73,0.0
2012-03-01,1367,20303,1,142.12,-53.43,0.0
2012-03-01,1367,25766,1,71.24,-28.14,0.0
2012-03-01,1367,33515,1,59.49,-29.21,0.0
2012-03-01,1367,35016,1,74.8,-17.45,-14.25
2012-03-01,1367,47730,1,35.62,-21.02,0.0
2012-03-01,1367,49405,3,82.28,-23.51,0.0
2012-03-01,310,5718,1,59.49,-47.02,0.0
2012-03-01,310,9394,1,117.19,-14.25,0.0
2012-03-01,310,13186,1,63.76,0.0,0.0
2012-03-01,310,25860,2,142.48,-56.28,0.0
2012-03-01,310,27481,2,106.86,-63.4,0.0
2012-03-01,310,30071,1,89.05,-10.33,0.0
2012-03-01,310,51374,1,676.42,0.0,0.0
2012-03-01,310,51844,1,59.49,-29.21,0.0
2012-03-01,310,61145,1,245.42,0.0,0.0
2012-03-01,589,7294,1,92.26,0.0,0.0
2012-03-01,589,28995,1,113.63,0.0,0.0
2012-03-01,589,33544,1,131.44,0.0,0.0
2012-03-01,41,16006,2,17.81,0.0,0.0
2012-03-01,41,17691,2,17.81,0.0,0.0
2012-03-01,41,46522,2,70.53,0.0,0.0
2012-03-01,41,60577,1,712.04,0.0,0.0
2012-03-01,713,5550,4,71.24,-55.57,0.0
2012-03-01,713,28631,1,60.2,-10.69,0.0
2012-03-01,713,28939,2,141.77,-14.25,0.0
2012-03-01,713,47309,1,248.98,-81.93,0.0
2012-03-01,713,53521,3,356.2,-134.29,0.0
2012-03-01,1319,7333,1,21.02,0.0,0.0
2012-03-01,1319,10091,1,53.07,0.0,0.0
2012-03-01,1319,12536,1,213.36,-35.62,0.0
2012-03-01,1319,32190,1,142.12,0.0,0.0
2012-03-01,1319,32260,1,89.05,-17.45,0.0
2012-03-01,1319,36845,1,241.86,0.0,0.0
2012-03-01,613,28590,1,142.12,0.0,0.0
2012-03-01,195,5658,2,178.1,-70.53,0.0
2012-03-01,195,7211,1,53.43,-10.33,0.0
2012-03-01,195,10090,1,53.43,-17.45,0.0
2012-03-01,195,21592,1,59.49,-47.02,0.0
2012-03-01,195,22908,1,106.5,0.0,0.0
2012-03-01,195,23689,1,533.94,0.0,0.0
2012-03-01,195,33464,1,35.26,-42.74,0.0
2012-03-01,195,48662,1,46.31,-124.31,0.0
2012-03-01,195,60494,1,70.88,0.0,0.0
2012-03-01,953,8300,2,178.1,-20.66,0.0
2012-03-01,953,8736,1,35.62,-31.7,0.0
2012-03-01,953,8814,3,320.58,-30.99,0.0
2012-03-01,953,13774,1,35.62,-31.7,0.0
2012-03-01,953,15284,1,142.12,0.0,0.0
2012-03-01,953,19976,2,106.15,0.0,0.0
2012-03-01,953,22573,1,81.57,0.0,0.0
2012-03-01,953,27942,1,89.05,-63.76,0.0
2012-03-01,953,27969,1,106.86,-10.33,0.0
2012-03-01,953,33314,1,70.88,0.0,0.0
2012-03-01,953,34047,2,165.28,0.0,0.0
2012-03-01,665,7517,1,53.43,-13.89,0.0
2012-03-01,665,14653,1,28.5,-28.14,0.0
2012-03-01,665,14671,1,195.55,-42.74,0.0
2012-03-01,665,31907,1,28.5,-28.14,0.0
2012-03-01,665,34139,1,45.95,0.0,0.0
2012-03-01,665,61202,1,66.61,0.0,0.0
2012-03-01,739,4365,1,63.76,-24.93,0.0
2012-03-01,739,28507,1,70.88,0.0,0.0
2012-03-01,739,34595,1,78.01,0.0,0.0
2012-03-01,739,56908,1,35.26,0.0,0.0
2012-03-01,273,5598,1,105.79,-32.77,0.0
2012-03-01,273,29345,1,105.79,-14.96,0.0
2012-03-01,457,4642,2,71.24,-42.03,0.0
2012-03-01,457,5764,1,120.75,0.0,0.0
2012-03-01,457,7252,1,53.43,-10.33,0.0
2012-03-01,457,7766,2,133.93,-79.08,0.0
2012-03-01,457,8164,1,106.5,-35.62,0.0
2012-03-01,457,10125,1,142.12,0.0,0.0
2012-03-01,457,10909,1,106.5,0.0,0.0
2012-03-01,457,11494,1,53.43,-21.02,0.0
2012-03-01,457,12814,1,45.95,0.0,0.0
2012-03-01,457,13187,1,138.56,0.0,0.0
2012-03-01,457,13835,1,35.62,-35.26,0.0
2012-03-01,457,20190,1,106.5,-10.69,0.0
2012-03-01,457,20621,1,67.32,-24.93,0.0
2012-03-01,457,22650,1,102.94,0.0,0.0
2012-03-01,457,22900,1,131.44,-56.99,0.0
2012-03-01,457,23754,1,53.43,-21.02,0.0
2012-03-01,457,25611,1,71.24,-35.26,0.0
2012-03-01,457,27457,1,99.38,-7.12,0.0
2012-03-01,457,28178,1,113.63,0.0,0.0
2012-03-01,457,34494,2,56.28,-28.5,0.0
2012-03-01,457,44977,1,113.63,0.0,0.0
2012-03-01,457,47349,1,104.01,0.0,0.0
2012-03-01,457,48395,2,426.73,-106.86,0.0
2012-03-01,457,51707,1,106.86,-17.45,0.0
2012-03-01,457,52195,2,159.58,-53.43,0.0
2012-03-01,457,53027,1,81.57,-14.25,0.0
2012-03-01,457,53784,1,89.05,-17.45,0.0
2012-03-01,457,56057,1,113.63,0.0,0.0
2012-03-01,457,57166,1,110.07,0.0,0.0
2012-03-01,464,5922,1,163.5,-14.25,0.0
2012-03-01,464,7568,1,35.26,0.0,0.0
2012-03-01,464,26064,2,213.01,0.0,0.0
2012-03-01,464,26713,1,181.31,-14.25,0.0
2012-03-01,464,26830,1,47.73,-5.34,0.0
2012-03-01,464,27344,1,42.39,0.0,0.0
2012-03-01,464,45019,1,35.26,0.0,0.0
2012-03-01,464,47537,3,71.24,0.0,0.0
2012-03-01,464,57345,1,163.5,-14.25,0.0
2012-03-01,754,49009,13863,843.84,-49.51,0.0
2012-02-29,90,38918,2,62.69,-7.84,0.0
2012-02-29,90,39124,2,355.49,0.0,0.0
2012-02-29,90,39462,1,89.05,-10.33,0.0
2012-02-29,90,50975,1,178.1,-142.12,0.0
2012-02-29,611,39858,2,178.1,-70.53,0.0
2012-02-29,611,39943,1,309.54,-28.5,0.0
2012-02-29,611,40009,1,44.52,-8.9,0.0
2012-02-29,611,40019,1,106.5,0.0,0.0
2012-02-29,611,40029,2,35.62,-13.54,0.0
2012-02-29,611,40064,1,81.57,-14.25,0.0
